Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,demand_multiplier,supply_multiplier,adjusted_ride_cost,profit_percentage
83,4.732745272727345,Rural,Regular,25,4.62,Night,Premium,45,201.0575405594342,1.0246913580246915,0.5277777777777778,5.110888023725973,-18.02469135802468
89,2.532082587647967,Rural,Silver,36,4.12,Afternoon,Premium,13,94.21444738997974,1.0987654320987654,1.1,4.743814423929844,20.86419753086421
100,3.9523174472404716,Rural,Silver,47,4.7,Afternoon,Economy,142,546.8574476673242,1.2345679012345678,1.027027027027027,6.543018612014443,26.793460126793445
71,2.179864811772348,Urban,Gold,31,4.83,Morning,Premium,60,292.74683013160404,1.775,1.5714285714285714,6.70631762982769,178.92857142857142
94,3.552852430579554,Suburban,Regular,0,3.94,Afternoon,Premium,40,150.90603765991335,1.1604938271604939,1.4615384615384615,5.54889198489867,69.61063627730296
52,3.4165954829189302,Urban,Regular,41,4.23,Evening,Economy,134,534.90663340905,1.3,1.6521739130434783,7.0474184524120185,114.7826086956522
27,2.9530197178004727,Urban,Silver,31,4.95,Afternoon,Economy,103,315.2654030422818,0.675,2.533333333333333,6.461371114610604,102.66666666666669
88,4.554628085540133,Urban,Regular,62,4.82,Afternoon,Economy,162,601.2360266422271,1.0864197530864197,0.6129032258064516,6.2606435317815095,-13.086419753086421
48,3.982931771429641,Suburban,Silver,64,4.97,Night,Premium,152,701.4695729515377,1.2,1.0,6.736686358188828,19.999999999999996
53,3.888709293786176,Suburban,Regular,1,3.67,Morning,Premium,88,392.0078846224547,1.325,1.0857142857142856,6.3367042062273455,43.857142857142826
31,2.7188773334623453,Suburban,Gold,34,4.7,Night,Economy,105,331.8375249153692,0.775,3.1666666666666665,6.735370266552973,153.33333333333334
56,3.8556285521874916,Suburban,Silver,1,4.56,Afternoon,Economy,121,307.5259290756184,1.4,1.1176470588235294,6.178333312578283,56.470588235294116
48,3.888709293786176,Rural,Gold,47,4.26,Morning,Economy,26,68.27174499943663,1.2,1.0857142857142856,4.4992354013342455,30.28571428571427
93,4.628908621610151,Suburban,Silver,22,3.91,Night,Economy,180,765.4397485645513,1.1481481481481481,0.5757575757575758,6.556878612306515,-8.148148148148142
49,3.148466777251928,Rural,Silver,62,4.92,Afternoon,Economy,62,168.36628924698925,1.225,2.111111111111111,6.078591176818271,158.61111111111111
72,3.8216325754759755,Rural,Gold,63,4.25,Evening,Economy,132,351.7736189685264,1.8,1.1515151515151516,6.593223660375138,107.27272727272728
62,2.629200764425884,Suburban,Gold,37,4.23,Morning,Premium,71,363.3457529659053,1.55,1.0,6.335383837421831,55.00000000000001
39,2.9530197178004727,Suburban,Regular,53,4.6,Evening,Premium,38,201.7146762833217,0.975,2.533333333333333,6.213077428383903,146.99999999999997
67,4.434298078127612,Urban,Gold,49,4.22,Afternoon,Premium,23,121.43999901863724,1.675,0.6785714285714286,5.098216278570243,34.00000000000002
88,2.9530197178004727,Urban,Regular,39,4.51,Afternoon,Economy,137,598.7750233051204,1.0864197530864197,2.533333333333333,7.407916175891753,175.22633744855963
29,3.021796196582768,Urban,Silver,75,4.11,Morning,Premium,80,371.1242881043308,0.725,2.375,6.559808062241623,90.00000000000001
100,3.4637385108011927,Urban,Silver,88,4.49,Night,Economy,56,173.66696747925593,1.2345679012345678,1.5833333333333333,5.830334262686893,95.47325102880656
98,4.12557214693203,Suburban,Gold,62,4.98,Morning,Economy,130,538.5185280064754,1.2098765432098766,0.8837209302325582,6.357461537658621,6.91932242319839
35,2.532082587647967,Rural,Gold,40,3.54,Night,Economy,75,281.9625670059949,0.875,1.1,5.607231084260604,-3.749999999999989
58,2.880009005515603,Rural,Gold,10,3.77,Morning,Economy,95,258.01445968829404,1.45,2.7142857142857144,6.924092295151954,293.57142857142856
22,2.179864811772348,Urban,Gold,53,4.43,Morning,Premium,98,476.2019961536034,0.55,1.5714285714285714,6.3963527188564875,25.714285714285722
84,3.9523174472404716,Suburban,Regular,94,3.83,Night,Economy,28,124.64550323605349,1.037037037037037,1.027027027027027,4.896014037351107,6.5065065065065
91,2.880009005515603,Suburban,Silver,19,4.78,Night,Premium,19,111.11271494112724,1.123456790123457,2.7142857142857144,5.828431345615017,204.93827160493825
56,3.675352035949153,Urban,Gold,67,4.49,Afternoon,Economy,125,421.8171879075184,1.4,1.3103448275862069,6.652626044508471,83.44827586206895
97,3.316399554147018,Rural,Regular,36,3.72,Evening,Premium,23,134.0510144913575,1.1975308641975309,1.8095238095238095,5.6749826055897055,116.69606114050562
57,4.228943364097925,Urban,Gold,26,3.8,Morning,Economy,30,132.4032477391118,1.425,0.8085106382978723,5.033996574924131,15.212765957446802
94,3.5950703941493902,Suburban,Silver,100,3.6,Night,Premium,172,547.9814624298182,1.1604938271604939,1.4074074074074074,6.797953060581415,63.32876085962506
84,2.033671478440892,Suburban,Gold,24,3.74,Morning,Economy,68,281.96824577029594,1.037037037037037,1.8333333333333333,6.2861615372202,90.12345679012343
40,2.629200764425884,Rural,Silver,1,4.24,Night,Premium,35,182.46632143825187,1.0,1.0,5.212031116253679,0.0
65,3.920923861501161,Suburban,Silver,20,4.39,Night,Premium,87,313.7742265682814,1.625,1.0555555555555556,6.290105027661951,71.52777777777779
35,3.367537919264461,Urban,Silver,28,4.88,Afternoon,Premium,116,422.8866610257602,0.875,1.7272727272727273,6.461679906714715,51.136363636363654
40,3.713594492099215,Urban,Regular,67,4.03,Evening,Premium,143,529.6967147126813,1.0,1.2666666666666666,6.510182700712228,26.66666666666667
61,4.178331127370225,Urban,Silver,6,4.99,Evening,Economy,10,25.993449448411635,1.525,0.8444444444444444,3.5401992255966728,28.77777777777778
50,2.880009005515603,Urban,Gold,98,3.52,Night,Premium,109,351.5699575243088,1.25,2.7142857142857144,7.084919092121769,239.28571428571428
98,3.509113973502143,Suburban,Silver,30,4.76,Afternoon,Economy,60,154.68715967826247,1.2098765432098766,1.52,5.6541425368135805,83.90123456790123
54,3.9523174472404716,Suburban,Regular,41,4.69,Afternoon,Premium,16,106.59208227583191,1.35,1.027027027027027,5.002525711082226,38.648648648648646
37,2.8021934018688746,Rural,Regular,31,4.66,Afternoon,Economy,35,132.1665679180113,0.925,2.923076923076923,5.881532671834034,170.38461538461542
78,4.070471320245163,Urban,Silver,12,4.99,Afternoon,Economy,22,76.224961221763,1.95,0.926829268292683,4.932765091286531,80.73170731707319
84,3.316399554147018,Rural,Gold,88,3.5,Afternoon,Economy,146,598.9400399823005,1.037037037037037,1.8095238095238095,7.025482193198828,87.65432098765432
44,3.7866679764325752,Suburban,Silver,51,4.2,Afternoon,Premium,168,563.1508995670627,1.1,1.1875,6.602066538614114,30.625000000000014
25,2.629200764425884,Urban,Silver,92,3.91,Night,Economy,115,310.1546162756803,0.625,1.0,5.5179495322393946,-20.0
38,2.8021934018688746,Urban,Gold,38,4.46,Evening,Premium,28,145.13756861567325,0.95,2.923076923076923,6.001503645351331,177.69230769230768
85,3.509113973502143,Urban,Silver,21,4.03,Morning,Economy,73,323.5576857599395,1.0493827160493827,1.52,6.2482256072967965,59.50617283950616
31,2.8021934018688746,Suburban,Gold,87,4.04,Evening,Economy,11,31.565676162125197,0.775,2.923076923076923,4.315019998787509,133.84615384615387
67,2.033671478440892,Rural,Regular,25,4.45,Evening,Premium,31,144.46263762346956,1.675,1.8333333333333333,6.097221520995517,207.08333333333334
77,2.629200764425884,Rural,Silver,70,3.82,Night,Premium,63,252.4930471020809,1.925,1.0,6.188364971532134,92.50000000000001
32,2.629200764425884,Suburban,Silver,30,3.53,Afternoon,Premium,32,146.51277441611944,0.8,1.0,4.772464560903743,-19.999999999999993
71,3.713594492099215,Rural,Regular,60,4.83,Evening,Premium,156,501.801349985356,1.775,1.2666666666666666,7.0292794871694735,124.83333333333331
65,3.982931771429641,Urban,Regular,13,4.77,Morning,Premium,132,610.7325514755008,1.625,1.0,6.901174066380081,62.5
64,3.675352035949153,Urban,Silver,66,3.79,Night,Premium,37,194.26239936468437,1.6,1.3103448275862069,6.011956075104634,109.6551724137931
48,3.982931771429641,Urban,Silver,45,4.17,Afternoon,Economy,87,318.2101259853132,1.2,1.0,5.947648886408113,20.000000000000004
76,4.09832769608397,Rural,Gold,95,3.93,Morning,Economy,180,512.6251102173163,1.9,0.9047619047619048,6.782449364377592,71.9047619047619
76,4.369518402421608,Urban,Regular,77,3.67,Afternoon,Premium,179,555.8919187631545,1.9,0.7169811320754716,6.740467013697187,52.0
71,2.880009005515603,Suburban,Silver,8,4.44,Night,Economy,76,242.15886076969636,1.775,2.7142857142857144,7.062779974231269,381.78571428571433
76,2.4261372562229817,Urban,Silver,64,4.16,Evening,Economy,10,41.40499127744981,1.9,1.2222222222222223,4.576272550938077,132.22222222222223
51,2.880009005515603,Rural,Gold,16,3.51,Night,Premium,30,180.88655372559683,1.275,2.7142857142857144,6.4409412464750435,246.07142857142856
88,3.982931771429641,Rural,Gold,29,3.73,Evening,Premium,167,537.8971058809161,1.0864197530864197,1.0,6.372264695545048,8.64197530864197
60,3.4637385108011927,Rural,Gold,5,3.79,Afternoon,Premium,154,556.6629286327259,1.5,1.5833333333333333,7.187713440311257,137.50000000000003
73,4.413074286717208,Rural,Regular,55,4.2,Afternoon,Economy,52,158.5563431447304,1.825,0.6909090909090909,5.4488569384145205,45.99999999999999
23,2.532082587647967,Urban,Silver,80,3.88,Afternoon,Economy,22,59.4454065021933,0.575,1.1,3.9761606535130403,-11.999999999999984
74,3.5950703941493902,Suburban,Silver,51,3.75,Morning,Premium,111,334.1449975015087,1.85,1.4074074074074074,6.7696587018202665,160.3703703703704
49,2.033671478440892,Suburban,Gold,18,4.41,Night,Premium,148,443.7750198288772,1.225,1.8333333333333333,6.905397233008067,124.58333333333333
31,2.3095478330554635,Rural,Gold,7,3.57,Night,Economy,35,145.24203735141535,0.775,1.375,5.079951391212084,10.000000000000012
57,4.203894362080723,Rural,Regular,42,4.39,Morning,Economy,56,210.6317666138125,1.425,0.8260869565217391,5.51725296047901,17.717391304347835
64,3.207096731201231,Suburban,Regular,35,4.02,Afternoon,Economy,39,152.22919256822726,1.6,2.0,6.190588762377863,220.00000000000003
86,4.797532974484128,Suburban,Regular,84,4.99,Night,Economy,149,612.446726848697,1.0617283950617284,0.5,6.25613703842729,-15.06172839506173
54,3.635872280930758,Suburban,Regular,73,3.56,Morning,Premium,51,250.28588237277447,1.35,1.3571428571428572,6.1302684037807404,83.21428571428572
85,3.9523174472404716,Rural,Gold,10,3.76,Night,Premium,61,309.08254473187293,1.0493827160493827,1.027027027027027,5.811476221650938,7.774441107774442
58,2.9530197178004727,Rural,Regular,14,4.76,Night,Premium,12,94.1609176991503,1.45,2.533333333333333,5.848991691861157,267.3333333333333
96,3.5950703941493902,Rural,Gold,21,4.37,Night,Premium,57,243.93730652889337,1.1851851851851851,1.4074074074074074,6.011014192956875,66.80384087791495
58,3.7506765155716404,Suburban,Silver,32,4.87,Evening,Premium,85,331.19305388667465,1.45,1.2258064516129032,6.379561267835232,77.74193548387095
77,4.178331127370225,Suburban,Silver,88,4.16,Morning,Economy,151,595.2312211886215,1.925,0.8444444444444444,6.8758325458529255,62.55555555555558
93,4.74925430870751,Rural,Regular,78,3.81,Night,Premium,106,465.962681649944,1.1481481481481481,0.5205479452054794,6.061446084449797,-8.148148148148147
44,2.629200764425884,Rural,Regular,56,3.83,Afternoon,Premium,18,104.75201005936664,1.1,1.0,4.755546991403467,10.000000000000005
20,2.532082587647967,Rural,Regular,54,4.12,Morning,Premium,168,784.0551260339382,0.5,1.1,6.538094252410738,-11.999999999999991
70,4.041974204165416,Suburban,Regular,9,3.77,Evening,Economy,130,382.9299378688001,1.75,0.95,6.45774409698721,66.24999999999999
42,2.7188773334623453,Rural,Gold,92,4.5,Afternoon,Economy,123,319.2967130915861,1.05,3.1666666666666665,6.9685319560888965,232.50000000000003
87,3.8216325754759755,Rural,Regular,53,4.15,Evening,Economy,143,640.1373391067773,1.0740740740740742,1.1515151515151516,6.675482567940547,23.681257014590358
70,4.12557214693203,Suburban,Gold,47,4.31,Morning,Economy,57,243.4933853851045,1.75,0.8837209302325582,5.933743671100691,54.65116279069768
61,2.9530197178004727,Urban,Gold,29,4.49,Afternoon,Economy,32,135.005874109167,1.525,2.533333333333333,6.258764100748838,286.33333333333326
71,3.920923861501161,Suburban,Silver,69,4.37,Morning,Economy,110,392.9639432866157,1.775,1.0555555555555556,6.602942795835662,87.36111111111113
81,3.8216325754759755,Suburban,Regular,41,4.93,Afternoon,Premium,162,617.2885000560723,2.025,1.1515151515151516,7.272679289127431,133.18181818181822
87,4.592314111729054,Rural,Silver,69,4.55,Evening,Premium,65,310.7883994951958,1.0740740740740742,0.59375,5.591165359886178,-14.074074074074055
85,4.610743748235367,Suburban,Regular,73,4.65,Afternoon,Premium,165,770.0708908209459,1.0493827160493827,0.5846153846153846,6.473086772008037,-16.049382716049372
91,4.610743748235367,Urban,Regular,40,3.58,Evening,Economy,141,373.50470759834695,1.123456790123457,0.5846153846153846,5.819171892087009,-10.123456790123441
83,4.455169217628585,Rural,Silver,80,4.6,Night,Premium,172,814.4195559447121,1.0246913580246915,0.6666666666666666,6.505220290816078,-18.024691358024686
64,2.532082587647967,Suburban,Gold,75,3.61,Morning,Premium,155,473.34669329802574,1.6,1.1,6.726341526254785,76.00000000000001
69,3.367537919264461,Rural,Silver,25,4.41,Night,Premium,74,266.76777889406367,1.725,1.7272727272727273,6.679406608286176,197.95454545454547
37,2.7188773334623453,Rural,Silver,15,3.73,Evening,Economy,142,369.36165888010754,0.925,3.1666666666666665,6.98741809216919,192.91666666666666
93,3.635872280930758,Urban,Silver,63,3.9,Evening,Economy,38,111.72394123957052,1.1481481481481481,1.3571428571428572,5.165290780578002,55.820105820105844
66,4.277580391897415,Rural,Gold,42,4.56,Afternoon,Economy,124,429.94835612457183,1.65,0.7755102040816326,6.343057301217664,32.000000000000014
47,3.920923861501161,Rural,Silver,100,4.2,Morning,Economy,103,414.77830030238334,1.175,1.0555555555555556,6.245021503482784,24.027777777777786
71,3.713594492099215,Rural,Regular,45,4.16,Evening,Premium,53,227.1825700126456,1.775,1.2666666666666666,6.237899036270244,124.83333333333331
58,3.207096731201231,Urban,Silver,47,3.97,Evening,Economy,77,247.4420018201041,1.45,2.0,6.5772795546793565,190.0
100,3.148466777251928,Suburban,Silver,50,4.89,Morning,Premium,51,213.8232968736634,1.2345679012345678,2.111111111111111,6.3248781820578905,160.63100137174214
94,3.635872280930758,Urban,Regular,59,4.45,Night,Economy,173,652.5878909594384,1.1604938271604939,1.3571428571428572,6.936145587679164,57.49559082892416
49,2.033671478440892,Rural,Silver,23,4.65,Night,Premium,69,289.6463054085282,1.225,1.8333333333333333,6.479273294581536,124.58333333333336
42,2.179864811772348,Rural,Gold,90,3.67,Evening,Economy,32,123.762469326047,1.05,1.5714285714285714,5.324024461391755,65.00000000000003
79,4.573611689454387,Urban,Gold,56,4.66,Evening,Premium,70,292.5906288976858,1.975,0.6031746031746031,6.138360101311761,57.99999999999999
59,1.8659927139402679,Rural,Gold,17,4.97,Evening,Premium,143,440.93951077757487,1.475,2.2,7.266721694225254,224.50000000000006
54,2.179864811772348,Urban,Regular,91,3.75,Night,Economy,97,298.3226183929867,1.35,1.5714285714285714,6.451844085128439,112.14285714285714
60,2.033671478440892,Rural,Silver,65,4.76,Morning,Economy,168,629.2044295696749,1.5,1.8333333333333333,7.45663488629663,175.0
26,2.8021934018688746,Suburban,Silver,4,3.63,Night,Premium,123,441.99619244539696,0.65,2.923076923076923,6.94176155148174,133.84615384615387
90,2.532082587647967,Rural,Silver,59,4.44,Morning,Premium,147,691.5012905566776,1.1111111111111112,1.1,6.740718209826781,22.222222222222232
34,2.7188773334623453,Suburban,Silver,38,4.18,Afternoon,Economy,24,106.94859059241988,0.85,3.1666666666666665,5.665976608795552,169.16666666666663
80,3.8556285521874916,Suburban,Silver,84,3.8,Night,Economy,174,561.4385219871201,2.0,1.1176470588235294,7.135671602969707,123.52941176470591
21,2.179864811772348,Rural,Regular,58,4.31,Morning,Premium,75,328.45835687553256,0.525,1.5714285714285714,6.025670489055052,25.71428571428572
97,4.716018835809685,Suburban,Silver,52,4.32,Evening,Economy,36,133.38738314122594,1.1975308641975309,0.5352112676056338,4.858170798477141,-4.197530864197528
64,2.179864811772348,Suburban,Regular,92,4.58,Evening,Premium,16,114.6992021313152,1.6,1.5714285714285714,5.667763390724307,151.42857142857144
47,3.8556285521874916,Rural,Gold,16,4.38,Evening,Premium,46,237.14338896943255,1.175,1.1176470588235294,5.744364658540435,31.32352941176471
44,3.635872280930758,Rural,Gold,30,3.93,Evening,Premium,42,157.10657171647188,1.1,1.3571428571428572,5.46187084876267,49.28571428571431
21,2.4261372562229817,Suburban,Gold,13,4.01,Evening,Economy,127,431.251597706785,0.525,1.2222222222222223,6.046587542384194,-2.2222222222222103
57,3.9523174472404716,Urban,Gold,59,3.92,Evening,Economy,159,585.8075881778408,1.425,1.027027027027027,6.754997170963043,46.35135135135135
62,1.8659927139402679,Rural,Silver,51,4.4,Afternoon,Economy,160,647.204374917644,1.55,2.2,7.699827424707376,241.00000000000006
25,2.033671478440892,Urban,Gold,60,3.91,Evening,Premium,145,559.578839787104,0.625,1.8333333333333333,6.711394388350881,46.666666666666686
92,3.8216325754759755,Suburban,Silver,70,3.69,Evening,Premium,46,173.1505322724627,1.1358024691358024,1.1515151515151516,5.426985386883686,30.789375233819683
38,2.179864811772348,Rural,Gold,46,3.79,Night,Economy,78,198.17046750812372,0.95,1.5714285714285714,5.693193939867786,49.28571428571427
99,3.7506765155716404,Urban,Silver,0,3.54,Morning,Economy,50,192.7088692483722,1.2222222222222223,1.2258064516129032,5.668907854793042,49.820788530465975
35,2.179864811772348,Rural,Regular,65,4.19,Night,Economy,65,165.0758241756551,0.875,1.5714285714285714,5.429254652191293,37.50000000000001
30,2.8021934018688746,Urban,Gold,53,3.68,Night,Premium,124,379.4680328899806,0.75,2.923076923076923,6.7893898987835675,133.84615384615387
28,2.033671478440892,Urban,Gold,53,4.48,Night,Premium,148,461.10955384851616,0.7,1.8333333333333333,6.518105465654919,46.66666666666668
59,4.228943364097925,Rural,Silver,73,3.54,Night,Economy,75,234.5672445982206,1.475,0.8085106382978723,5.6374073031599385,19.25531914893617
24,2.8021934018688746,Urban,Silver,50,4.26,Night,Premium,141,540.0620306756346,0.6,2.923076923076923,7.1419687615835,133.84615384615384
21,2.033671478440892,Suburban,Regular,15,3.81,Evening,Premium,80,318.8415033130425,0.525,1.8333333333333333,6.1498225171339165,46.66666666666669
84,4.391485425238363,Suburban,Silver,59,4.98,Afternoon,Premium,43,196.31514152174805,1.037037037037037,0.7037037037037037,5.09906646251882,-17.03703703703704
100,4.301206278525733,Urban,Silver,83,4.91,Morning,Premium,173,622.4914304114809,1.2345679012345678,0.76,6.422932548889125,-1.2345679012345778
30,2.629200764425884,Urban,Silver,99,4.96,Evening,Economy,83,349.6745279402746,0.75,1.0,5.637427628918339,-19.999999999999996
45,3.888709293786176,Rural,Regular,0,4.58,Afternoon,Premium,41,206.1473318707726,1.125,1.0857142857142856,5.532575881438574,22.142857142857125
53,3.888709293786176,Urban,Gold,35,3.92,Afternoon,Premium,166,635.9330544824535,1.325,1.0857142857142856,6.819836351379495,43.85714285714285
65,4.070471320245163,Rural,Gold,51,3.57,Night,Premium,48,251.1121418065252,1.625,0.926829268292683,5.938062146714382,50.60975609756097
93,2.033671478440892,Rural,Silver,85,4.47,Night,Economy,107,324.098767437868,1.1481481481481481,1.8333333333333333,6.526799204702536,110.49382716049385
28,1.8659927139402679,Rural,Regular,69,4.49,Morning,Premium,132,425.4887347951667,0.7,2.2,6.619886753468389,76.00000000000003
38,2.3095478330554635,Urban,Silver,78,3.57,Night,Economy,114,470.2690237026412,0.95,1.375,6.422091933450121,30.624999999999993
25,2.033671478440892,Urban,Regular,69,4.45,Evening,Premium,94,398.051725971793,0.625,1.8333333333333333,6.371285636923304,46.66666666666668
76,3.4165954829189302,Rural,Regular,64,3.57,Night,Premium,115,564.9317250247195,1.9,1.6521739130434783,7.481214444588895,213.91304347826087
22,2.179864811772348,Suburban,Gold,73,4.91,Morning,Premium,73,238.31899146487595,0.55,1.5714285714285714,5.705783863346269,25.7142857142857
40,1.8659927139402679,Rural,Silver,17,4.55,Afternoon,Economy,72,184.9552256292673,1.0,2.2,6.011025714824722,120.00000000000001
89,3.021796196582768,Suburban,Regular,27,4.86,Afternoon,Economy,161,624.305615960136,1.0987654320987654,2.375,7.3964382921589005,160.9567901234568
31,3.316399554147018,Suburban,Silver,77,4.83,Afternoon,Economy,107,389.3845083155804,0.775,1.8095238095238095,6.336259962431114,44.76190476190478
92,4.178331127370225,Rural,Silver,59,4.23,Morning,Premium,121,574.8939389332888,1.1358024691358024,0.8444444444444444,6.314260606460198,-4.087791495198902
58,3.7866679764325752,Urban,Gold,92,4.59,Afternoon,Premium,111,517.9444619823878,1.45,1.1875,6.794402488317637,72.1875
58,3.262991278058612,Rural,Silver,42,3.51,Evening,Economy,125,527.1792011771714,1.45,1.9,7.2816462622633225,175.49999999999997
36,2.179864811772348,Suburban,Regular,26,4.35,Morning,Economy,59,201.49683080394215,0.9,1.5714285714285714,5.655901209792141,41.428571428571445
66,4.041974204165416,Rural,Regular,93,4.86,Evening,Economy,153,627.0167510146084,1.65,0.95,6.8914721832220165,56.75
76,4.391485425238363,Urban,Regular,58,4.05,Evening,Economy,74,218.6251778894482,1.9,0.7037037037037037,5.809073799096254,51.99999999999999
55,3.4165954829189302,Urban,Gold,46,4.58,Afternoon,Premium,150,654.676536309137,1.375,1.6521739130434783,7.305359104897431,127.1739130434783
21,2.3095478330554635,Urban,Regular,57,4.78,Night,Premium,84,293.5602166445157,0.525,1.375,5.780484958631552,10.000000000000005
61,4.178331127370225,Rural,Gold,42,4.25,Afternoon,Economy,102,421.98526198279467,1.525,0.8444444444444444,6.299726964449275,28.777777777777775
72,4.554628085540133,Suburban,Regular,48,3.82,Evening,Economy,126,553.7408048680613,1.8,0.6129032258064516,6.682593140453429,44.000000000000014
65,3.148466777251928,Rural,Gold,65,4.01,Morning,Economy,111,330.62430999065225,1.625,2.111111111111111,7.034586204037762,243.05555555555557
20,2.3095478330554635,Rural,Silver,27,4.99,Morning,Economy,83,261.4451502998812,0.5,1.375,5.665005836030777,10.000000000000012
22,2.179864811772348,Suburban,Silver,16,4.1,Night,Economy,147,520.0637873298249,0.55,1.5714285714285714,6.484321408534619,25.71428571428571
72,4.277580391897415,Suburban,Gold,15,4.34,Night,Premium,19,117.63327810103034,1.8,0.7755102040816326,5.13810119816242,44.000000000000014
42,3.713594492099215,Urban,Regular,26,4.79,Afternoon,Economy,138,493.0149508584995,1.05,1.2666666666666666,6.487242345073604,33.00000000000001
100,4.391485425238363,Suburban,Regular,91,4.59,Night,Premium,61,203.1132957396489,1.2345679012345678,0.7037037037037037,5.306313929580365,-1.234567901234569
87,3.7866679764325752,Suburban,Silver,38,4.76,Afternoon,Economy,114,421.7762985074602,1.0740740740740742,1.1875,6.289641444603039,27.546296296296298
36,2.3095478330554635,Urban,Gold,47,4.07,Afternoon,Economy,77,305.0088858607341,0.9,1.375,5.936079990309994,23.750000000000004
70,3.982931771429641,Urban,Silver,99,4.19,Morning,Economy,76,317.77188818101894,1.75,1.0,6.322746200782294,75.00000000000001
41,2.179864811772348,Urban,Gold,4,4.15,Night,Economy,83,364.9140560714328,1.025,1.5714285714285714,6.3780394928899,61.07142857142856
59,4.041974204165416,Rural,Gold,64,4.72,Night,Economy,157,398.3194964103068,1.475,0.95,6.326409178865043,40.12500000000001
33,2.880009005515603,Urban,Regular,38,4.89,Morning,Economy,127,461.3060120664082,0.825,2.7142857142857144,6.941186150548587,123.92857142857146
70,3.552852430579554,Urban,Silver,15,3.67,Night,Premium,70,358.2348071386952,1.75,1.4615384615384615,6.821384871690746,155.76923076923072
45,2.179864811772348,Rural,Regular,87,4.35,Evening,Economy,74,224.3071067625652,1.125,1.5714285714285714,5.985302905331499,76.78571428571426
98,4.716018835809685,Suburban,Regular,83,4.55,Morning,Economy,139,558.3815496134125,1.2098765432098766,0.5352112676056338,6.2942658542834575,-3.209876543209875
75,4.573611689454387,Urban,Gold,42,4.55,Evening,Premium,138,660.4425622593634,1.875,0.6031746031746031,6.8993841823049245,49.999999999999986
100,3.8556285521874916,Rural,Gold,33,4.75,Night,Economy,156,537.4486716625657,1.2345679012345678,1.1176470588235294,6.610127495294176,37.98111837327524
76,3.4165954829189302,Urban,Silver,53,3.94,Evening,Economy,117,480.104370355134,1.9,1.6521739130434783,7.3186126499104835,213.91304347826087
32,2.7188773334623453,Urban,Silver,69,3.68,Morning,Economy,55,162.28310451017555,0.8,3.1666666666666665,6.0213077702874855,153.33333333333331
35,3.4165954829189302,Suburban,Gold,58,3.78,Afternoon,Economy,164,638.0445145215127,0.875,1.6521739130434783,6.828052156403649,44.56521739130435
30,3.021796196582768,Suburban,Gold,89,3.63,Afternoon,Economy,142,420.1110979571745,0.75,2.375,6.683625098757944,90.00000000000001
75,4.434298078127612,Urban,Regular,66,3.69,Evening,Premium,22,124.49060049402551,1.875,0.6785714285714286,5.235036191904502,50.000000000000014
25,2.033671478440892,Rural,Regular,23,3.95,Morning,Premium,55,235.27811761739352,0.625,1.8333333333333333,5.846654279307589,46.666666666666664
88,3.021796196582768,Suburban,Gold,26,4.18,Morning,Economy,32,127.33149010162909,1.0864197530864197,2.375,5.797718026262565,158.02469135802468
43,3.552852430579554,Rural,Silver,69,4.9,Evening,Economy,107,391.0269903920518,1.075,1.4615384615384615,6.4222132474597915,57.11538461538458
39,3.262991278058612,Rural,Silver,97,4.25,Morning,Economy,121,319.5430197104816,0.975,1.9,6.385115886663887,85.24999999999999
77,4.573611689454387,Suburban,Gold,72,4.56,Morning,Economy,113,380.2853707615285,1.925,0.6031746031746031,6.3744104419931595,54.0
41,2.880009005515603,Suburban,Silver,59,4.72,Morning,Premium,49,179.62342246641472,1.025,2.7142857142857144,6.216083053721613,178.2142857142857
51,3.262991278058612,Rural,Silver,97,4.8,Morning,Economy,130,452.112640122952,1.275,1.9,6.999644040310948,142.25
30,2.532082587647967,Suburban,Gold,86,4.95,Evening,Economy,149,565.6691466337952,0.75,1.1,6.2121828579780844,-11.99999999999999
29,2.3095478330554635,Urban,Gold,52,4.68,Afternoon,Premium,121,402.1558775823215,0.725,1.375,6.094407940895228,10.000000000000005
21,1.8659927139402679,Rural,Gold,8,4.44,Afternoon,Premium,159,689.8421599513094,0.525,2.2,7.102599928095112,76.00000000000003
50,2.9530197178004727,Suburban,Regular,62,4.51,Night,Economy,83,307.6469280930268,1.25,2.533333333333333,6.882658238723869,216.66666666666669
61,4.09832769608397,Rural,Gold,11,3.72,Night,Economy,52,186.5262770863605,1.525,0.9047619047619048,5.554361126956927,37.97619047619049
67,1.8659927139402679,Suburban,Silver,81,4.53,Morning,Premium,14,91.06777716361007,1.675,2.2,5.818850001016465,268.50000000000006
73,3.367537919264461,Suburban,Regular,26,4.99,Night,Economy,33,143.8549860520897,1.825,1.7272727272727273,6.1191322331640325,215.22727272727275
35,3.148466777251928,Urban,Gold,27,3.82,Morning,Economy,158,553.837359075948,0.875,2.111111111111111,6.931531058904449,84.72222222222223
96,4.47569949579888,Urban,Silver,25,3.61,Morning,Economy,85,336.56848365859423,1.1851851851851851,0.6551724137931034,5.768685880796162,-5.185185185185187
38,3.635872280930758,Urban,Gold,8,4.83,Morning,Economy,29,95.02020685904614,0.95,1.3571428571428572,4.816307512342856,28.92857142857144
